name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-03-02T04:00:00,2.6,0.4,-0.8,78.14,0,0,,0,0,8.3,7.9,40,1027.5,87.7,10,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T05:00:00,2.3,0.5,-1.3,76.94,0,0,,0,0,9.7,6.5,40,1027.3,84.6,15,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T06:00:00,1.3,-0.3,-1.6,80.68,0,0,,0,0,9.4,5.4,60,1026.9,70.3,20,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T07:00:00,0.6,-1.4,-1.8,83.68,0,0,,0,0,,6.1,80,1026.7,13,12,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T08:00:00,0.3,-2.9,-2.2,83.59,0,0,,0,0,8.3,9.7,40,1027,12.9,15,15,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T09:00:00,2.5,1,-1,77.7,0,0,,0,0,7.9,5.8,60,1027.2,12.9,20,32,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T10:00:00,4.1,2.7,-1.8,65.11,0,0,,0,0,11.2,6.1,70,1027.1,12.9,22,44,0.2,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T11:00:00,6.1,4.9,-3.3,51.03,0,0,,0,0,13.7,6.5,60,1027,0,22,63,0.2,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T12:00:00,7.1,6.3,-3.5,46.62,0,0,,0,0,14,5.8,90,1026.6,0,22,458,1.6,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T13:00:00,8.1,6.8,-1.9,48.99,0,0,,0,0,,8.3,70,1026,0,22,486,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T14:00:00,8.6,6.6,-1.9,47.62,0,0,,0,0,15.1,12.6,40,1025.4,0,22,459,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T15:00:00,9.1,7.1,-1.4,47.7,0,0,,0,0,17.3,13,80,1025.1,0,25,387,1.4,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T16:00:00,9.1,7,-1.4,47.49,0,0,,0,0,18,14,70,1024.6,0,25,251,0.9,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T17:00:00,8.6,6.7,-1.7,48.39,0,0,,0,0,18.4,11.9,60,1023.9,12.9,25,80,0.3,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T18:00:00,7.3,5,-1.8,52.25,0,0,,0,0,16.6,12.6,50,1023.7,12.9,25,16,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T19:00:00,5.6,3.2,-1.9,58.48,0,0,,0,0,,10.8,40,1023.9,12.9,24.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T20:00:00,3.6,1.2,-2.6,63.84,0,0,,0,0,14,9.4,50,1023.7,0,24.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T21:00:00,3.3,1.1,-2.6,65.21,0,0,,0,0,13.3,8.3,50,1023.8,0,24.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T22:00:00,2.8,0.4,-2.8,66.62,0,0,,0,0,11.9,8.6,60,1024,0.1,24.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-02T23:00:00,0.9,-2.4,-3.7,71.38,0,0,,0,0,10.8,10.4,60,1024,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T00:00:00,0.6,-3.2,-3.7,72.49,0,0,,0,0,9.7,12.9,80,1023.7,78.7,21.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T01:00:00,0.6,-2.3,-3.3,75.12,0,0,,0,0,,9,79,1023.3,72.5,21.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T02:00:00,0.7,-0.9,-2.7,78,0,0,,0,0,8.3,5.4,60,1023.1,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T03:00:00,-0.7,-3.4,-3.1,83.53,0,0,,0,0,9,7.6,50,1022.9,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T04:00:00,-0.4,-4,-2.8,83.66,0,0,,0,0,9.4,10.8,50,1022.7,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T05:00:00,-1.5,-3.6,-3.1,88.51,0,0,,0,0,9.4,5.8,70,1022.3,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T06:00:00,-1.9,-4.5,-3.1,91.05,0,0,,0,0,11.5,6.8,70,1022.2,41,8,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T07:00:00,-1.2,-3.7,-2.2,93.07,0,0,,0,0,,6.8,80,1022.1,0,5,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T08:00:00,-1.4,-3.8,-2.7,91.08,0,0,,0,0,11.2,6.5,70,1022.4,0,4,15,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T09:00:00,0.3,0.3,-1.7,86.61,0,0,,0,0,11.2,4,80,1022.1,0,6,33,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T10:00:00,1.9,-1.8,-1.2,79.69,0,0,,0,0,18.4,13.6,60,1022.8,0,9,40,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T11:00:00,3.4,1.3,-0.5,75.55,0,0,,0,0,18,7.9,60,1022.7,0,11.9,56,0.2,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T12:00:00,5,2.5,-0.6,66.99,0,0,,0,0,18.7,10.8,70,1022.8,0,15,475,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T13:00:00,6.3,3.9,-2.7,52.55,0,0,,0,0,,11.5,70,1022.2,0,24.9,511,1.8,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T14:00:00,7.1,4.1,-0.6,58.05,0,0,,0,0,21.2,16.5,60,1021.8,0,34.9,482,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T15:00:00,7.1,4,-0.3,59.11,0,0,,0,0,22.3,18,70,1021.6,0,39.9,418,1.5,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T16:00:00,7.5,4.8,0.8,62.61,0,0,,0,0,24.5,15.5,60,1021.4,0,39.9,281,1,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T17:00:00,6.2,2.4,0.6,67.65,0,0,,0,0,24.5,21.6,60,1021.4,0,25.1,85,0.3,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T18:00:00,4.6,0.7,-0.3,70.59,0,0,,0,0,23.4,19,70,1021.7,12.9,40,16,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T19:00:00,3,-0.8,-0.3,78.49,0,0,,0,0,,16.1,70,1022.5,13,49.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T20:00:00,1.6,-1.8,-1.1,81.86,0,0,,0,0,17.3,11.9,80,1023,13,49.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T21:00:00,1.1,-2.2,-0.8,86.69,0,0,,0,0,15.8,11.1,90,1023.1,0,49.8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T22:00:00,0.4,-2.4,-1.4,87.87,0,0,,0,0,15.5,8.2,90,1023.5,0,49.8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-03T23:00:00,0.6,-2.6,-1.1,88.02,0,0,,0,0,17.6,10,100,1023.5,0,29.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T00:00:00,0,-3.5,-1.7,88.62,0,0,,0,0,19.8,10.8,110,1023.5,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T01:00:00,-1.6,-5.1,-2.6,93.04,0,0,,0,0,,9.7,90,1023.7,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T02:00:00,-0.8,-3.9,-1.8,93.06,0,0,,0,0,18,8.6,90,1023.9,0,19.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T03:00:00,0,-4,-1.3,90.46,0,0,,0,0,15.5,13.3,110,1023.8,57.7,19.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T04:00:00,-0.9,-4.2,-2.3,90.39,0,0,,0,0,15.5,9.3,90,1023.8,57.2,19.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T05:00:00,-1.6,-5,-2.8,91.56,0,0,,0,0,16.2,9.4,80,1023.8,13,19.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T06:00:00,-1.9,-5.3,-2.9,92.9,0,0,,0,0,16.9,9.3,70,1023.9,13,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T07:00:00,-2.3,-6.1,-3.5,91.59,0,0,,0,0,,10.1,80,1024.2,13,15.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T08:00:00,-1.6,-4.9,-2.8,91.7,0,0,,0,0,15.1,9,90,1024.5,13,10,19,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T09:00:00,0.3,-3.5,-1.3,88.56,0,0,,0,0,16.9,12.6,110,1024.8,46.8,12,66,0.2,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T10:00:00,0.7,-3.2,-1.1,87.77,0,0,,0,0,18,13.3,120,1025.2,39,15,129,0.5,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T11:00:00,1.4,-2.7,-0.8,85.29,0,0,,0,0,19.8,14.7,120,1025.6,21.9,18,182,0.7,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T12:00:00,2.6,-1.6,-0.7,79.03,0,0,,0,0,22.3,18,120,1025.6,0.7,20.1,356,1.3,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T13:00:00,4.1,0.7,-0.4,72.15,0,0,,0,0,,14.8,100,1025.2,13,20.1,564,2,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T14:00:00,4.8,1.8,-0.4,69.01,0,0,,0,0,29.9,13.7,110,1025,12.9,20.2,491,1.8,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T15:00:00,4.9,1.3,-1.2,64.97,0,0,,0,0,34.2,16.9,110,1024.6,13,20,421,1.5,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T16:00:00,5.4,2,-1,63.7,0,0,,0,0,34.2,16.6,120,1024.6,13,30,277,1,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T17:00:00,4.3,0.3,-1.8,64.14,0,0,,0,0,32.8,19.8,110,1024.6,13,30,135,0.5,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T18:00:00,3.5,0,-2.3,65.45,0,0,,0,0,24.5,15.1,130,1024.4,0.6,40,16,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T19:00:00,2.4,-0.1,-2.4,70.76,0,0,,0,0,,8.6,130,1024.5,13,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T20:00:00,1.7,0.3,-2.3,74.88,0,0,,0,0,11.5,5,130,1024.9,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T21:00:00,0.4,0.4,-2.9,78.53,0,0,,0,0,10.8,3.6,150,1025.1,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T22:00:00,1.3,-0.4,-2.6,75.08,0,0,,0,0,11.9,5.8,120,1024.8,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-04T23:00:00,1,-1.4,-2.7,76.3,0,0,,0,0,12.2,7.5,100,1024.8,13,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T00:00:00,0.3,-2.3,-3.1,77.93,0,0,,0,0,12.2,7.6,90,1024.6,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T01:00:00,-0.2,-3.4,-3.2,80.59,0,0,,0,0,,9.3,80,1024.3,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T02:00:00,-0.5,-3.3,-3.4,81.11,0,0,,0,0,13.3,7.9,80,1024.2,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T03:00:00,-1.2,-4.5,-3.7,83.33,0,0,,0,0,13,9.3,80,1024.3,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T04:00:00,-1.4,-4.7,-3.5,85.61,0,0,,0,0,13,9.3,80,1024,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T05:00:00,-3.3,-7.5,-5.1,87.33,0,0,,0,0,13.3,11.1,70,1024.1,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T06:00:00,-2.4,-5.9,-4.6,84.37,0,0,,0,0,13.3,9.3,90,1024.1,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T07:00:00,-3.3,-7.8,-5.6,84.25,0,0,,0,0,,12.2,80,1024.3,12.9,30.1,5,0,0,,Clear,clear-night,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2022-03-05T08:00:00,-2.2,-6.4,-4.8,81.9,0,0,,0,0,15.5,12.2,80,1024.6,12.9,25.1,16,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T09:00:00,0.3,-3.1,-3.6,74.66,0,0,,0,0,17.6,10.8,90,1025,12.9,25.1,33,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T10:00:00,2.1,-2.2,-3.3,67.12,0,0,,0,0,22,17.6,110,1025,12.9,22.1,41,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T11:00:00,3.4,-0.8,-3.3,61.49,0,0,,0,0,24.5,18.3,120,1025,0,22.1,58,0.2,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T12:00:00,4.6,0.4,-4.3,52.65,0,0,,0,0,28.4,20.9,110,1024.7,13,22,482,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T13:00:00,5.4,1.9,-3.9,51.21,0,0,,0,0,,16.9,130,1024.4,13,22.1,508,1.8,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T14:00:00,6.1,3.1,-3,52.09,0,0,,0,0,31,15.8,100,1024.1,12.9,22.1,478,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T15:00:00,6.2,3.6,-4.1,47.76,0,0,,0,0,28.4,12.6,130,1024,36.4,22.1,408,1.5,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T16:00:00,6.2,3.6,-4.3,47.1,0,0,,0,0,27,12.6,130,1023.9,62.7,25.1,281,1,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T17:00:00,5.8,2.7,-4.1,48.78,0,0,,0,0,24.8,15.5,110,1023.8,0,25.1,80,0.3,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T18:00:00,5.1,2.3,-3.9,52.04,0,0,,0,0,20.2,12.6,110,1023.8,13,25.1,19,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T19:00:00,3.6,1.7,-4.1,57.08,0,0,,0,0,,7.6,100,1024.1,13,30,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T20:00:00,2.6,0.8,-3.8,62.55,0,0,,0,0,15.1,6.5,80,1024.5,13,30.1,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T21:00:00,2.1,-0.2,-4.3,62.65,0,0,,0,0,15.1,7.9,90,1024.8,52.6,30.1,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T22:00:00,1.1,-1.3,-4.1,68.16,0,0,,0,0,13,7.6,60,1025.1,13,30,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-05T23:00:00,0.8,-1.8,-3.9,70.69,0,0,,0,0,10.8,7.9,50,1025.4,0,30.1,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T00:00:00,0,-3.9,-3.4,78.1,0,0,,0,0,11.9,12.6,40,1025.8,58.4,30,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T01:00:00,0.1,-3.8,-3.2,78.72,0,0,,0,0,,12.6,50,1026,13,30,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T02:00:00,-0.2,-3.8,-3,81.48,0,0,,0,0,13.3,11.1,40,1026,13,30.1,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T03:00:00,-0.2,-4.6,-2.9,82.11,0,0,,0,0,12.6,15.1,30,1026.3,72.7,30,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T04:00:00,-0.2,-3.7,-2.9,82.12,0,0,,0,0,11.9,10.8,30,1026.1,66.1,30,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T05:00:00,-0.2,-4,-2.8,82.09,0,0,,0,0,11.2,12.2,30,1026.3,70.7,30,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T06:00:00,0,-4.2,-3.1,79.25,0,0,,0,0,11.9,14.4,40,1026.5,79.9,30,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T07:00:00,-0.2,-3.8,-3.3,79.18,0,0,,0,0,,11.2,40,1026.8,73.4,30,1,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,C6054,00691,00044,05822"
bremen,2022-03-06T08:00:00,-0.2,-3.5,-3.4,78.61,0,0,,0,0,14.4,10.1,30,1027.3,81.9,30.1,21,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T09:00:00,0.6,-3.7,-3.4,74.15,0,0,,0,0,16.9,15.4,30,1027.9,74,40,63,0.2,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T10:00:00,1.5,-2.6,-4.3,65.07,0,0,,0,0,17.6,15.5,40,1028.2,0,40,96,0.3,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T11:00:00,3.6,1,-4.4,55.98,0,0,,0,0,16.9,10.1,40,1028,0.6,40,154,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T12:00:00,3.4,-0.5,-5.6,51.85,0,0,,0,0,23.8,16.9,350,1028.4,84.4,40,393,1.4,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T13:00:00,4,0.7,-5.6,49.44,0,0,,0,0,,14,20,1028,13,40,401,1.4,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-03-06T14:00:00,4.1,0.3,-5.1,51.15,0,0,,0,0,25.2,16.9,20,1027.7,86.9,40,553,2,6,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
