name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-06-01T11:00:00,12.8,12.8,9.8,82.09,0.002,100,rain,0,0,22.3,11.9,170,1013.4,100,17,146,0.5,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T12:00:00,14.1,14.1,9.7,74.38,0.568,100,rain,0,0,26.6,14,190,1013.4,100,25.1,865,3.1,9,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T13:00:00,11.9,11.9,8,76.74,0.116,100,rain,0,0,29.2,17.2,250,1013.7,100,23,480,1.7,5,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T14:00:00,13.4,13.4,10,79.92,0.757,100,rain,0,0,26.3,15.8,250,1013.8,89.7,34,229,0.8,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T15:00:00,15.5,15.5,8.2,61.75,0.11,100,rain,0,0,27.7,20.5,270,1013.6,100,22,861,3.1,9,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T16:00:00,16.2,16.2,8.2,58.89,0.022,100,rain,0,0,34.9,20.2,270,1013.7,100,6,149,0.5,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T17:00:00,14.8,14.8,7.4,61.17,0.04,100,rain,0,0,34.6,15.8,310,1014,100,15,243,0.9,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T18:00:00,13.6,13.6,10.1,79.37,5.484,100,rain,0,0,29.2,9.7,310,1014.8,100,39,149,0.5,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T19:00:00,13.7,13.7,9.1,73.99,0,0,,0,0,27,11.5,261,1014.8,100,46,188,0.7,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T20:00:00,13.3,13.3,8.6,73.27,0,0,,0,0,22.3,11.1,270,1015,100,39,49,0.2,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T21:00:00,12.3,12.3,8.6,77.94,0.029,100,rain,0,0,16.9,9.7,290,1015.5,93.2,41.8,16,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T22:00:00,11,11,8.4,83.65,0.116,100,rain,0,0,13.7,6.8,311,1016.3,100,,39,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-01T23:00:00,9.2,7.9,8.2,93.43,0.03,100,rain,0,0,13,9,250,1016.9,98.6,30,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T00:00:00,9.2,8.8,8.2,93.45,0,0,,0,0,13,5.1,250,1017.4,70.1,21,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T01:00:00,8.2,7.2,7.6,95.97,0,0,,0,0,13.7,6.8,260,1017.7,42.8,7.1,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T02:00:00,8.6,8.6,8,96.09,0,0,,0,0,13.7,4.7,260,1017.9,0.1,8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T03:00:00,7.6,7.6,7.4,98.65,0,0,,0,0,12.6,3.6,270,1018.2,0.1,0.1,,,,,Clear,fog,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T04:00:00,6.2,6.2,5.9,98.01,0,0,,0,0,11.9,4,280,1018.5,0,0,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T05:00:00,6.2,6.2,5.9,97.95,0,0,,0,0,11.9,2.9,270,1018.8,0,0,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T06:00:00,5.6,5.6,5.1,96.67,0.002,100,rain,0,0,13,4,240,1019.1,0,0,,,,,Rain,rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T07:00:00,8.3,7.1,7.2,92.25,0,0,,0,0,16.6,7.9,250,1019.6,0,9,,,,,Clear,clear-day,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T08:00:00,11,11,8.2,82.59,0,0,,0,0,21.2,12.2,260,1020.3,0,31,,,,,Clear,clear-day,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T09:00:00,12.6,12.6,7.9,72.97,0,0,,0,0,24.1,19,280,1020.6,0,29,,,,,Clear,clear-day,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T10:00:00,13.2,13.2,8.2,71.83,0,0,,0,0,28.8,16.2,280,1020.9,86.9,37,,,,,Partially cloudy,partly-cloudy-day,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T11:00:00,14.6,14.6,8.6,67.35,0,0,,0,0,28.8,15.1,260,1021.3,90.2,,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T12:00:00,14.1,14.1,7.9,66.25,0,0,,0,0,27.7,19.1,260,1021.8,90.2,,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T13:00:00,15.1,15.1,8.3,63.86,0,0,,0,0,26.6,18.7,260,1022,78.1,,,,,,Partially cloudy,partly-cloudy-day,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T14:00:00,15.6,15.6,8.2,61.41,0,0,,0,0,28.1,14.7,310,1021.9,83.8,38,234,0.8,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T15:00:00,16.4,16.4,7.7,56.52,0,0,,0,0,27.7,11.5,300,1021.8,71,,912,3.3,9,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T16:00:00,17.6,17.6,8.5,55.24,0,0,,0,0,27,14,310,1021.7,13,,777,2.8,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T17:00:00,17.9,17.9,7.7,51.33,0,0,,0,0,24.8,13.7,300,1021.6,13,,703,2.5,7,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T18:00:00,18.1,18.1,7.2,48.85,0,0,,0,0,22,14.4,290,1021.6,0,,503,1.8,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T19:00:00,18.1,18.1,7.1,48.53,0,0,,0,0,17.6,12.6,290,1021.6,42.5,43,39,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T20:00:00,17.5,17.5,7.1,50.47,0,0,,0,0,14,10.1,290,1021.6,39.5,,30,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T21:00:00,16,16,9,63.17,0,0,,0,0,16.6,12.2,20,1021.6,13,49,14,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T22:00:00,14.1,14.1,9.1,72.02,0,0,,0,0,16.6,10.1,20,1022.2,0,49,8,0,0,,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-02T23:00:00,12.9,12.9,8.5,74.55,0,0,,0,0,12.6,10.8,360,1022.5,14.7,37,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T00:00:00,11.4,11.4,7.7,77.64,0,0,,0,0,10.4,10.8,41,1022.6,0,47.8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T01:00:00,10.1,10.1,7.6,84.95,0,0,,0,0,7.6,6.8,40,1022.6,0,37.8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T02:00:00,8.6,8.6,7.1,90.61,0,0,,0,0,7.9,4.7,51,1022.7,0,32.8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T03:00:00,8.1,7.6,7.1,93.56,0,0,,0,0,7.2,5,49,1022.5,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T04:00:00,6.6,6.6,6.5,99.25,0,0,,0,0,6.8,2.2,70,1022.4,0,0,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T05:00:00,7.1,7.1,7,99.26,0,0,,0,0,6.8,2.9,90,1022.3,0,0,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T06:00:00,7.1,6.4,6.5,96.03,0,0,,0,0,6.8,5,50,1022.3,0,6,19,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T07:00:00,10.1,10.1,8.1,87.64,0,0,,0,0,8.3,6.5,69,1022.3,0,18,162,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T08:00:00,12.1,12.1,8.6,78.84,0,0,,0,0,12.2,14.7,80,1022.2,0,30.9,313,1.1,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T09:00:00,14.3,14.3,8.8,69.58,0,0,,0,0,16.2,10.8,70,1021.9,0,40,468,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T10:00:00,16.1,16.1,8.4,60.01,0,0,,0,0,17.6,10.4,60,1021.6,0,46,608,2.2,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T11:00:00,18.1,18.1,8.4,52.99,0,0,,0,0,20.5,10.1,70,1021.6,0,,749,2.7,7,,Clear,clear-day,"E8845,04275,05014,00691,00044,05822"
bremen,2022-06-03T12:00:00,18.9,18.9,8.7,51.54,0,0,,0,0,21.6,9,89,1021.1,13,48,884,3.2,9,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T13:00:00,19.8,19.8,8.6,48.19,0,0,,0,0,21.6,12.2,20,1020.7,0,,172,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T14:00:00,20.2,20.2,8.2,45.95,0,0,,0,0,22.3,12.9,60,1020.2,0,,722,2.6,7,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T15:00:00,21,21,9.1,46.33,0,0,,0,0,20.2,13.7,40,1019.4,0,,824,3,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T16:00:00,21.6,21.6,8.8,43.91,0,0,,0,0,20.2,7.2,89,1019.3,0,,621,2.2,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T17:00:00,21.6,21.6,7.7,40.64,0,0,,0,0,22.3,9,60,1018.9,89.9,,642,2.3,6,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T18:00:00,21.6,21.6,8.8,43.93,0,0,,0,0,22.3,15.5,10,1018.8,0,,432,1.6,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T19:00:00,20.8,20.8,7.4,41.79,0,0,,0,0,21.6,22,10,1018.6,0,,54,0.2,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T20:00:00,19.1,19.1,9.6,54.09,0,0,,0,0,28.1,25.2,10,1018.8,100,,62,0.2,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T21:00:00,17.3,17.3,10.3,63.32,0,0,,0,0,29.2,25.5,20,1019.1,99.5,46,30,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T22:00:00,15.8,15.8,9.6,66.39,0,0,,0,0,28.4,20.8,20,1019.6,100,,5,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-03T23:00:00,14.8,14.8,9.8,72.09,0,0,,0,0,26.6,18.7,10,1020,99.9,49,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T00:00:00,13.5,13.5,8.9,73.58,0,0,,0,0,26.3,18.3,20,1020.4,100,32,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T01:00:00,12.3,12.3,8.7,78.4,0,0,,0,0,24.5,19.4,20,1020.9,97.9,29,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T02:00:00,11.3,11.3,8.2,80.97,0,0,,0,0,22.3,18,20,1021.3,58.8,48.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T03:00:00,10.8,10.8,8.2,83.68,0,0,,0,0,22,17.6,20,1021.2,0,44.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T04:00:00,10.1,10.1,7.9,85.87,0,0,,0,0,21.6,15.8,20,1021.3,0,32.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T05:00:00,9.6,7.4,7.7,87.58,0,0,,0,0,21.2,15.4,20,1021.5,0,24.9,5,0,0,,Clear,clear-night,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2022-06-04T06:00:00,9.5,7.2,7.6,87.57,0,0,,0,0,22,15.8,20,1021.6,0,22,35,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T07:00:00,9.9,7.2,7.4,84.58,0,0,,0,0,22,19.8,20,1021.2,97.4,23,163,0.6,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T08:00:00,11.5,11.5,8.4,80.96,0,0,,0,0,23,14.8,20,1021.7,85.1,33,257,0.9,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T09:00:00,12.8,12.8,8.9,76.83,0,0,,0,0,22,11.5,20,1022.5,100,26,434,1.6,4,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T10:00:00,13.7,13.7,9.7,76.62,0,0,,0,0,20.9,14.8,10,1022.5,62.8,28,580,2.1,6,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T11:00:00,16.1,16.1,10.3,68.43,0,0,,0,0,22.7,13.7,20,1022.5,13,35,696,2.5,7,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T12:00:00,17.2,17.2,9.7,61.38,0,0,,0,0,23.4,16.2,10,1022.6,0,45,803,2.9,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T13:00:00,18.6,18.6,7.9,49.77,0,0,,0,0,25.6,15.8,30,1022.6,0,46,856,3.1,9,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T14:00:00,19.4,19.4,8.7,49.97,0,0,,0,0,26.6,15.1,10,1022.5,0,40,647,2.3,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T15:00:00,20.1,20.1,8.8,48.41,0,0,,0,0,24.8,16.5,360,1022.4,0,49,824,3,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T16:00:00,21.3,21.3,9.8,47.8,0,0,,0,0,24.1,9.7,30,1022.1,0,50,728,2.6,7,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T17:00:00,21.3,21.3,8.8,44.68,0,0,,0,0,24.1,13.3,10,1021.9,0,,606,2.2,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T18:00:00,21.1,21.1,8.2,43.26,0,0,,0,0,23.4,13.3,360,1021.6,0,,462,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T19:00:00,20.8,20.8,7.6,42.51,0,0,,0,0,22.7,15.9,20,1021.4,0,47,46,0.2,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T20:00:00,20.3,20.3,8.4,46.4,0,0,,0,0,23,13.3,20,1021.6,0,44,30,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T21:00:00,18.8,18.8,10.6,59,0,0,,0,0,20.5,16.5,10,1021.7,0,37,16,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T22:00:00,16.6,16.6,11.2,70.47,0,0,,0,0,19.1,16.9,20,1021.9,0,45.9,10,0,0,,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-04T23:00:00,15,15,11.1,77.5,0,0,,0,0,18.4,16.5,20,1022,0,39.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T00:00:00,13.3,13.3,10.9,85.14,0,0,,0,0,14.8,14.7,30,1022,0,33.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T01:00:00,12.6,12.6,10.6,87.84,0,0,,0,0,13.7,12.2,30,1022.1,0,25.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T02:00:00,11.8,11.8,10.3,90.7,0,0,,0,0,11.5,6.5,50,1021.9,0,23.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T03:00:00,11,11,9.6,91.27,0,0,,0,0,13,8.6,50,1021.3,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T04:00:00,10.6,10.6,9.2,90.68,0,0,,0,0,13.7,9.3,60,1020.9,0,24.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T05:00:00,10.1,10.1,8.8,91.89,0,0,,0,0,14,8.3,60,1020.5,12.9,26.9,7,0,0,,Clear,clear-night,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2022-06-05T06:00:00,10.8,10.8,8.8,87.9,0,0,,0,0,17.3,11.5,70,1020.3,0,34.9,30,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T07:00:00,13,13,9.4,78.64,0,0,,0,0,19.1,12.9,80,1019.5,12.9,42.9,176,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T08:00:00,15.8,15.8,9.9,67.79,0,0,,0,0,24.5,11.9,100,1019.3,0,46.9,329,1.2,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T09:00:00,18.1,18.1,10.4,60.59,0,0,,0,0,27.7,17.2,110,1019.2,0,47,374,1.3,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T10:00:00,19.8,19.8,10.2,53.81,0,0,,0,0,31,19.4,110,1018.6,98.4,,492,1.8,5,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T11:00:00,21.3,21.3,11.6,53.98,0,0,,0,0,31,18.7,110,1017.9,100,38,439,1.6,4,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T12:00:00,22,22,10.6,48.31,0,0,,0,0,32,19.8,120,1017.2,100,50,454,1.6,5,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T13:00:00,22.9,22.9,10.9,46.79,0,0,,0,0,34.6,24.8,120,1016.7,100,,670,2.4,7,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T14:00:00,23.8,23.8,11.4,45.49,0,0,,0,0,36,21.2,100,1015.8,100,47,624,2.2,6,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T15:00:00,24,24,11.2,44.43,0,0,,0,0,36.7,19.1,100,1014.7,100,,216,0.8,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T16:00:00,23.6,23.6,11.4,46.1,0,0,,0,0,35.3,13,110,1014.3,100,,121,0.4,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T17:00:00,23.5,23.5,11.4,46.59,0.001,100,rain,0,0,31,13.3,100,1013.6,100,,200,0.7,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T18:00:00,22.6,22.6,13.1,55.01,0.002,100,rain,0,0,25.6,10.1,80,1012.9,100,50,56,0.2,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T19:00:00,22.5,22.5,12.2,52.37,0.002,100,rain,0,0,21.2,14,70,1012.5,100,44,37,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T20:00:00,21.5,21.5,11.7,53.71,0.012,100,rain,0,0,13.7,15.5,70,1011.7,100,46,16,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T21:00:00,20.7,20.7,11.7,56.36,0.057,100,rain,0,0,11.9,12.3,110,1011.5,100,40,15,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-05T22:00:00,17.2,17.2,15.1,87.51,0.394,100,rain,0,0,17.3,18.3,70,1011.1,100,37,9,0,0,,"Rain, Overcast",rain,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2022-06-05T23:00:00,17.8,17.8,16,89.26,0.018,100,rain,0,0,20.5,15.8,90,1010.5,100,42,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T00:00:00,18.5,18.5,16.3,87.29,0.021,100,rain,0,0,22.3,15.5,120,1010.1,100,31,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T01:00:00,18.3,18.3,15.7,84.71,0.065,100,rain,0,0,24.1,15.8,160,1009.8,100,48.8,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T02:00:00,18,18,14.6,80.59,0.01,100,rain,0,0,26.6,19.4,160,1009.3,100,21,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T03:00:00,16.7,16.7,15.2,90.82,0.006,100,rain,0,0,38.9,25.1,170,1008.8,100,20,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T04:00:00,17.1,17.1,14.4,83.99,0.002,100,rain,0,0,39.6,34.8,210,1009.1,88.5,46.8,,,,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T05:00:00,16.6,16.6,13.9,83.79,0.001,100,rain,0,0,42.5,27,220,1009.9,59.8,28,,,,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T06:00:00,16.3,16.3,13.4,82.64,0,0,,0,0,40.7,26.3,220,1010.3,87.2,31,7,0,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T07:00:00,15.8,15.8,13.1,83.57,0,0,,0,0,38.9,27,220,1010.7,99.9,15.1,18,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T08:00:00,15.7,15.7,12.2,79.83,0,0,,0,0,46.8,26.2,210,1011.4,92.4,25,58,0.2,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T09:00:00,15.9,15.9,11.7,76.33,0,0,,0,0,49.7,29.5,220,1012.1,86.2,42.9,207,0.7,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T10:00:00,16.6,16.6,12.2,74.93,0,0,,0,0,50.4,18.7,220,1012.5,89.6,30,63,0.2,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T11:00:00,17.5,17.5,13.6,77.72,0,0,,0,0,49.3,24.1,220,1012.5,49.1,28.1,928,3.3,9,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T12:00:00,20,20,11.7,58.9,0.001,100,rain,0,0,55.8,37.7,220,1012.4,59.4,36,870,3.1,9,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-06-06T13:00:00,20.1,20.1,11.1,56.21,0,0,,0,0,47.5,29.5,230,1012.9,56.6,44,979,3.5,10,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
