name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-04-02T10:00:00,2.9,-2.1,-4.1,60.25,0,0,,0,0,32,23.7,40,1018.4,94.9,30,271,1,3,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T11:00:00,4.1,-0.7,-5.6,49.08,0,0,,0,0,36.7,26.3,50,1018.5,95.1,30,374,1.3,4,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T12:00:00,4.8,0.4,-6.8,42.67,0,0,,0,0,37.8,24.5,30,1018.7,78.6,30,251,0.9,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T13:00:00,5.8,1.3,-6.9,39.52,0,0,,0,0,40.3,28.4,30,1018.5,81.7,30,326,1.2,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T14:00:00,5.4,1.1,-6,43.68,0,0,,0,0,41,24.1,350,1018.4,98.3,30,453,1.6,5,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T15:00:00,5.7,1.4,-8.5,35.22,0,0,,0,0,40.7,24.8,40,1018.5,100,40,265,1,3,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T16:00:00,6.8,2.9,-8.3,33.2,0,0,,0,0,37.8,24.5,20,1018.5,58.2,40,484,1.7,5,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T17:00:00,6.8,3.1,-7.8,34.47,0,0,,0,0,36.4,22.7,20,1018.5,65.2,25,215,0.8,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T18:00:00,5.8,2,-6.7,40.26,0,0,,0,0,35.3,21.2,10,1018.6,72,25,75,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T19:00:00,4.6,0.4,-6.7,43.42,0,0,,0,0,32,21.9,360,1019.1,74.3,40,78,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T20:00:00,3.6,-0.2,-4.7,54.66,0,0,,0,0,25.6,16.5,350,1019.7,86,45,18,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T21:00:00,3.3,-0.6,-4.7,56.03,0,0,,0,0,19.4,16.9,350,1020.5,13,45,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T22:00:00,2.3,-1.2,-4.9,59.29,0,0,,0,0,16.2,12.9,350,1021,23.7,45,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-02T23:00:00,2.7,-0.4,-4.8,57.71,0,0,,0,0,14.8,11.1,360,1021.2,13,45,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T00:00:00,2.2,-1.1,-4.4,61.92,0,0,,0,0,11.2,11.8,350,1021.4,2.3,45,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T01:00:00,1.7,-1,-4.3,64.27,0,0,,0,0,6.5,9,349,1021.7,13.6,45,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T02:00:00,-0.7,-3.7,-4.3,76.35,0,0,,0,0,8.3,8.6,300,1021.7,74.2,44.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T03:00:00,-0.5,-2.3,-3.5,80.34,0,0,,0,0,9,5.4,250,1021.5,65.4,45,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T04:00:00,-0.5,-2.6,-3.2,82.12,0,0,,0,0,9,6.1,240,1021.2,76,44.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T05:00:00,-0.9,-2.8,-3.4,83.27,0,0,,0,0,10.1,5.4,240,1021,78.2,44.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T06:00:00,-1.8,-4.3,-4.1,84.27,0,0,,0,0,11.2,6.5,230,1020.8,13,45,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T07:00:00,-3.5,-6.7,-5.6,85.82,0,0,,0,0,15.5,7.6,250,1020.6,0,45,5,0,0,,Clear,clear-day,"04275,00704,05014,C6054,00691,00044,05822"
bremen,2022-04-03T08:00:00,-1.6,-3.4,-4.6,79.99,0,0,,0,0,18,5.1,240,1020.7,92.1,45,20,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T09:00:00,1.3,-2.7,-1.7,80.45,0,0,,0,0,23,14.7,270,1020.8,83.5,45,66,0.2,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T10:00:00,3.1,-1.2,-0.8,75.3,0,0,,0,0,25.6,19.4,280,1021,99.8,40,136,0.5,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T11:00:00,3.2,-0.8,0.8,84.51,0.096,100,rain,0,0,27,17.3,270,1021.1,86.5,45,299,1.1,3,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T12:00:00,4.6,1.7,0.7,75.88,0.007,100,rain,0,0,34.6,12.3,300,1020.8,99.1,25,457,1.6,5,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T13:00:00,4.5,0.2,0.9,77.22,0.136,100,rain,0,0,33.5,22.6,270,1020.5,99.8,49.9,327,1.2,3,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T14:00:00,6.8,3.4,0.8,65.92,0.032,100,rain,0,0,34.6,19.4,290,1019.8,100,50,403,1.5,4,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T15:00:00,6.8,2.9,0.2,62.74,0.02,100,rain,0,0,34.2,24.5,270,1019.4,84.4,50,377,1.4,4,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T16:00:00,8,4.2,1.1,61.76,0.002,100,rain,0,0,34.9,26.3,260,1019.1,93.2,50,254,0.9,3,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T17:00:00,5.7,2,0.6,69.92,0,0,,0,0,36,19.5,270,1018.7,80.8,50,378,1.4,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T18:00:00,7.1,3.9,-1.4,54.87,0,0,,0,0,33.1,18.4,300,1018.3,49.2,46,128,0.5,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T19:00:00,6.4,3.5,-0.7,60.73,0,0,,0,0,29.5,14.4,300,1018.2,36.4,50,73,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T20:00:00,4.9,1.7,-0.9,66.44,0,0,,0,0,20.9,14.4,300,1018.1,21.3,50,19,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T21:00:00,3.4,0.2,-1.3,71.42,0,0,,0,0,18.4,12.6,300,1018.4,0.8,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T22:00:00,0.8,-3,-2.5,78.53,0,0,,0,0,18.7,12.6,260,1018.1,0,35,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-03T23:00:00,0.6,-3.3,-2.3,80.87,0,0,,0,0,18.4,13.3,250,1017.7,0.7,35,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T00:00:00,0.9,-2.8,-1.8,82.14,0,0,,0,0,20.2,12.6,220,1017.1,74.6,30.1,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T01:00:00,0.9,-3.2,-1.8,82.22,0,0,,0,0,22,14.8,230,1016.7,97.7,30.1,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T02:00:00,1.6,-2.7,-1.1,82.34,0,0,,0,0,24.1,16.5,230,1015.9,56.6,30.1,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T03:00:00,1.8,-2.4,-0.6,83.6,0,0,,0,0,29.9,16.9,220,1014.9,83.7,30.1,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T04:00:00,1.9,-3.1,-0.3,85.32,0,0,,0,0,32,21.9,230,1013.8,82.9,30.1,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T05:00:00,2.4,-2.8,-0.4,81.83,0,0,,0,0,36.7,24.5,230,1012.6,94.8,30,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T06:00:00,2.7,-2.6,-0.4,80.07,0,0,,0,0,40,25.9,220,1011.2,100,30.1,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T07:00:00,3.1,-2.2,-0.3,77.94,0,0,,0,0,43.6,28.8,220,1009.8,100,25.1,6,0,0,,Overcast,cloudy,"04275,00704,05014,C6054,00691,00044,05822"
bremen,2022-04-04T08:00:00,3.6,-2.1,-0.3,75.36,0,0,,0,0,48.2,33.9,220,1008.8,100,12,12,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T09:00:00,3.1,-2.9,0.2,80.79,0.015,100,rain,0,0,51.1,36.7,220,1007.8,100,10,26,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T10:00:00,3,-3.1,0.7,84.42,0.4,100,rain,0,0,58.3,37.4,210,1006,99.8,10,94,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T11:00:00,4.5,-1.8,1.1,78.2,0.005,100,rain,0,0,68,46.8,220,1004.2,100,12,106,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T12:00:00,4.1,-2.1,1.9,85.05,0.1,100,rain,0,0,77,44.2,220,1002.9,100,9,75,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T13:00:00,4.6,-1.6,2.2,84.07,0.495,100,rain,0,0,83.2,46.4,230,1001.7,100,12,105,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T14:00:00,5,-0.9,2.7,84.72,0.311,100,rain,0,0,87.5,43.5,230,1000.8,100,10,80,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T15:00:00,5.3,-0.4,3.4,87.16,0.321,100,rain,0,0,80.6,42.5,230,1000.1,100,10,71,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T16:00:00,5.8,0,4.1,88.41,0.43,100,rain,0,0,75.2,47.1,240,999.2,99.7,9,77,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T17:00:00,6.3,1.3,4.9,90.3,1.029,100,rain,0,0,84.6,36.4,240,998.9,97.5,6,49,0.2,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T18:00:00,6.8,1.9,5.7,92.18,1.2,100,rain,0,0,64.8,37.7,240,998.6,99.7,5.1,38,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T19:00:00,7.5,3.6,6.3,92.21,0.109,100,rain,0,0,64.8,26.6,250,998.6,100,3,15,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T20:00:00,8.3,4.1,5.9,84.61,0.293,100,rain,0,0,52.6,33.5,280,998.9,99.8,20,11,0,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T21:00:00,8.1,3.9,5.2,81.64,0.001,100,rain,0,0,37.8,33.1,280,999.6,100,30,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T22:00:00,7.5,3.2,4.7,82.11,0.001,100,rain,0,0,40.3,32,270,999.7,100,28,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-04T23:00:00,7.6,3.3,4.4,80,0,0,,0,0,39.2,33.1,270,1000.2,100,25,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T00:00:00,7.1,2.9,4.9,85.41,0.009,100,rain,0,0,37.4,29.1,260,1000.2,100,49.8,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T01:00:00,7,3.3,5.1,87.86,0.014,100,rain,0,0,36.4,23,270,1000.5,100,25,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T02:00:00,6.6,3.2,5.3,91.26,0.292,100,rain,0,0,31.3,19.8,290,1000.7,100,35,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T03:00:00,6.3,2.6,5,91.19,0.1,100,rain,0,0,33.1,21.2,280,1000.7,100,25.1,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T04:00:00,5.8,1.8,3.2,83.07,0.002,100,rain,0,0,32.8,23,290,1001.1,100,36,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T05:00:00,5.6,2.2,3.8,88.13,0.002,100,rain,0,0,31,17.3,300,1001.6,100,7,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T06:00:00,4.9,1.4,2.7,85.73,0.001,100,rain,0,0,29.5,16.2,300,1002.1,100,34,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T07:00:00,4.4,1.5,2.7,88.64,0,0,,0,0,28.1,11.9,270,1002.4,100,22.1,7,0,0,,Overcast,cloudy,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2022-04-05T08:00:00,5.1,2,3.3,88.02,0.002,100,rain,0,0,25.6,14.7,250,1003.1,100,16.1,22,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T09:00:00,6.1,2.9,3.6,83.99,0,0,,0,0,22.3,16.9,260,1003.5,100,18,83,0.3,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T10:00:00,6.7,3.2,3.4,79.54,0,0,,0,0,27.7,19.8,270,1003.5,100,16.1,163,0.6,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T11:00:00,7.6,4.3,3.3,74.28,0,0,,0,0,28.4,21.2,270,1003.5,99.3,18.1,205,0.7,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T12:00:00,8.1,4.9,3.2,70.99,0.001,100,rain,0,0,28.4,21.6,270,1003.3,99.8,18.1,218,0.8,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T13:00:00,8.5,5.7,4.6,76.73,0.101,100,rain,0,0,27.7,17.6,280,1003.3,100,16,157,0.6,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T14:00:00,8,5.7,5.4,83.24,0.2,100,rain,0,0,26.6,13.3,300,1003,100,11.1,107,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T15:00:00,7.4,5.1,6,91.24,0.195,100,rain,0,0,27,12.6,310,1003,100,4.1,109,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T16:00:00,7.6,6.4,6.3,91.93,0.204,100,rain,0,0,28.4,7.2,280,1002.2,100,4.1,110,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T17:00:00,8.6,7.7,7.5,92.55,0.101,100,rain,0,0,31.3,6.8,270,1001.6,100,10,78,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T18:00:00,8.2,8.2,7.1,93.33,1.165,100,rain,0,0,30.6,2.9,300,1001.1,99.8,5.1,52,0.2,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T19:00:00,8.8,6.8,7.8,93.48,1.579,100,rain,0,0,22,12.6,239,1000.8,100,10,20,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T20:00:00,9.5,6.5,8.1,91.21,0.14,100,rain,0,0,30.2,22.9,261,1000.7,100,12,9,0,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T21:00:00,9.5,6.7,8,90.61,0.201,100,rain,0,0,30.2,20.8,250,1001,100,15,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T22:00:00,9.3,6.3,8.1,92.36,0.413,100,rain,0,0,37.4,21.9,249,1001.2,100,12,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-05T23:00:00,9.1,5.8,7.7,90.57,0.331,100,rain,0,0,38.9,25.1,250,1001,100,14.9,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T00:00:00,9,5.7,7.7,91.09,0.112,100,rain,0,0,40.3,24.8,250,1000.8,98.7,14.9,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T01:00:00,9,5.7,7.2,88.14,0.01,100,rain,0,0,41,24.8,250,1000.5,98.4,24.9,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T02:00:00,9,5.3,7.2,88.12,0.006,100,rain,0,0,39.6,30.2,250,1000.6,100,12,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T03:00:00,8.6,5.3,7.2,90.44,0.106,100,rain,0,0,36.7,24.1,250,1000.5,96.7,10,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T04:00:00,8.5,5.7,7.2,91.01,0.293,100,rain,0,0,33.5,18.7,230,1000.2,98.2,15.1,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T05:00:00,8.8,5.9,7.2,89.27,0.003,100,rain,0,0,35.6,20.5,230,999.6,98.3,9,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T06:00:00,9.1,5.8,6.9,85.82,0.006,100,rain,0,0,37.8,25.5,230,998.9,97,19.9,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T07:00:00,9.1,5.8,6.7,84.56,0.002,100,rain,0,0,40.3,25.9,240,998.9,97.3,12,,,,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T08:00:00,9.1,5.7,6.9,85.69,0.195,100,rain,0,0,42.5,26.3,220,998.6,99.2,10,19,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-04-06T09:00:00,9.5,5.9,6.7,82.27,0.193,100,rain,0,0,45.4,30.9,230,998.5,100,12,85,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
