name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-07-01T23:00:00,15.1,15.1,11.4,78.31,0,0,,0,0,11.2,7.6,240,1020.3,0,23,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T00:00:00,14.1,14.1,11.2,82.52,0,0,,0,0,10.4,4.7,210,1021.1,0,10,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T01:00:00,13.6,13.6,11.2,85.29,0,0,,0,0,9.4,4.3,160,1021.4,0,16,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T02:00:00,12.6,12.6,10.9,89.07,0,0,,0,0,9,3.6,200,1021.4,0,47.8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T03:00:00,10.7,10.7,9.2,90.52,0,0,,0,0,9,7.9,220,1021.4,0,43.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T04:00:00,11.1,11.1,9.4,89.29,0,0,,0,0,9.4,5.4,210,1021.4,0,34.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T05:00:00,10.8,10.8,8.9,87.83,0,0,,0,0,9.4,5.8,210,1021.6,0,38.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T06:00:00,11.1,11.1,8.7,84.96,0,0,,0,0,9.7,6.5,200,1022,0,44.9,19,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T07:00:00,13.3,13.3,9.9,79.58,0,0,,0,0,11.2,8.6,200,1022.3,0,46.9,146,0.5,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T08:00:00,15.8,15.8,11.2,73.78,0,0,,0,0,15.8,9,210,1022.6,0,47,302,1.1,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T09:00:00,18.3,18.3,10.7,61.06,0,0,,0,0,22,12.6,190,1022.7,0,39,459,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T10:00:00,20.1,20.1,11.1,55.99,0,0,,0,0,27,20.1,210,1023,0,,608,2.2,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T11:00:00,21.3,21.3,9.7,47.49,0,0,,0,0,30.6,22,220,1023,0,,854,3.1,9,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T12:00:00,22.1,22.1,8.6,42.06,0,0,,0,0,31.7,19.8,190,1022.5,78.5,35,320,1.2,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T13:00:00,22.5,22.5,8.9,41.86,0,0,,0,0,32,13,200,1022.3,85.1,,406,1.5,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T14:00:00,22.8,22.8,8.2,39.24,0,0,,0,0,30.6,18.7,190,1021.9,72.5,,1028,3.7,10,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T15:00:00,22.9,22.9,8,38.35,0,0,,0,0,28.8,18.7,200,1021.5,95.5,,364,1.3,4,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T16:00:00,23.6,23.6,7.5,35.51,0,0,,0,0,28.8,18.7,210,1021.1,92.1,,858,3.1,9,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T17:00:00,25.1,25.1,8.3,34.34,0,0,,0,0,27.7,16.5,240,1020.6,90,,745,2.7,7,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T18:00:00,25.3,25.3,9.4,36.56,0,0,,0,0,27.4,8.7,180,1020,78.5,,628,2.3,6,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T19:00:00,25,25,8.9,36.05,0,0,,0,0,21.6,7.2,210,1019.4,52.8,,98,0.4,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T20:00:00,24.1,24.1,8.4,36.79,0,0,,0,0,17.6,4.7,270,1019,70,,47,0.2,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T21:00:00,24.7,24.7,10.2,39.93,0,0,,0,0,6.8,5,320,1018.5,69.1,,19,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T22:00:00,21.2,21.2,10.3,49.73,0,0,,0,0,6.1,11.5,30,1018.4,70.3,,14,0.1,0,,Partially cloudy,partly-cloudy-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-02T23:00:00,20.9,20.9,11,53.1,0,0,,0,0,7.6,10.1,40,1018.6,83.8,,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T00:00:00,19.2,19.2,11.4,60.53,0,0,,0,0,8.6,10.1,50,1018.2,93.9,,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T01:00:00,18.9,18.9,11.9,63.61,0,0,,0,0,9,10.1,30,1017.8,90.3,50,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T02:00:00,17.5,17.5,11.9,69.69,0,0,,0,0,7.2,9.7,60,1017.1,72.4,,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T03:00:00,16.8,16.8,11.7,71.85,0,0,,0,0,10.4,10,80,1016.7,61.8,48,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T04:00:00,14.2,14.2,11.7,84.93,0,0,,0,0,10.4,5,259,1016.4,0,41,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T05:00:00,13.4,13.4,11.6,88.84,0,0,,0,0,5.8,1.8,150,1016.3,80.4,42.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T06:00:00,13.2,13.2,11.7,90.63,0,0,,0,0,11.9,3.6,220,1016.2,98.8,32,32,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T07:00:00,15.2,15.2,12.6,84.69,0,0,,0,0,11.5,2.9,220,1016.4,83.2,40,148,0.5,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T08:00:00,17.8,17.8,13.2,74.1,0,0,,0,0,11.9,4.7,270,1016.6,0,47,343,1.2,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T09:00:00,21.1,21.1,12.2,56.83,0,0,,0,0,6.8,5.8,310,1016.6,65,,383,1.4,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T10:00:00,23.8,23.8,10.5,43.16,0,0,,0,0,7.2,6.5,280,1016.7,70.5,,610,2.2,6,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T11:00:00,24.8,24.8,6.7,31.38,0,0,,0,0,11.9,8.3,330,1016.9,13,,707,2.5,7,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T12:00:00,26,26,10.4,37.59,0,0,,0,0,21.2,6.5,9,1016.7,13,,125,0.5,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T13:00:00,25.8,25.8,10.1,37.13,0,0,,0,0,33.5,12.9,250,1016.6,0,,241,0.9,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T14:00:00,25.6,25.6,11.5,41.33,0,0,,0,0,36,18.3,320,1016.3,52.4,49,891,3.2,9,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T15:00:00,25.6,25.6,11.9,42.48,0,0,,0,0,28.1,15.8,260,1016.2,57.6,,954,3.4,10,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T16:00:00,24.9,24.9,11.9,44.29,0,0,,0,0,33.8,15.5,270,1016,69.7,,758,2.7,8,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T17:00:00,21.8,21.8,16.6,72.71,2.74,100,rain,0,0,32.8,12.3,340,1016.5,56.8,,176,0.6,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T18:00:00,22.5,22.5,15.1,62.89,0.005,100,rain,0,0,31,11.9,340,1016.3,0,,148,0.5,1,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T19:00:00,23.3,23.3,14.5,57.75,0,0,,0,0,30.6,5.4,50,1016.1,77.6,,56,0.2,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T20:00:00,20.3,20.3,12.9,62.49,0.128,100,rain,0,0,45,29.1,310,1017.1,0,,72,0.3,1,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T21:00:00,18.1,18.1,11.9,67.15,0.004,100,rain,0,0,33.1,23.7,300,1017.7,83.2,,21,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T22:00:00,16.8,16.8,12.4,75.15,0,0,,0,0,29.5,15.1,290,1018.2,13,,9,0,0,,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-03T23:00:00,15.1,15.1,12.6,84.74,0,0,,0,0,13.7,9.7,290,1018.7,0,40,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T00:00:00,13.8,13.8,12.6,91.97,0,0,,0,0,16.9,3.6,230,1018.8,0,23,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T01:00:00,12.4,12.4,11.4,93.69,0,0,,0,0,18.7,6.1,220,1018.7,0,31.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T02:00:00,11.4,11.4,10.9,96.7,0,0,,0,0,19.1,6.1,240,1018.8,0,21.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T03:00:00,11.4,11.4,10.9,96.79,0,0,,0,0,16.6,5.4,260,1018.7,0,7,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T04:00:00,10.6,10.6,10.2,97.42,0,0,,0,0,16.6,8.3,250,1018.8,0,1,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T05:00:00,11.2,11.2,10.7,96.78,0,0,,0,0,14.4,9.7,300,1018.7,0,26.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T06:00:00,10.9,10.9,9.9,93.72,0,0,,0,0,13.3,5.4,270,1019.2,0,15.1,18,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T07:00:00,13.1,13.1,11.4,88.99,0,0,,0,0,15.1,8.3,250,1019.6,0,23,155,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T08:00:00,15.6,15.6,11.7,77.37,0,0,,0,0,18,12.2,250,1019.6,0,45.9,278,1,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T09:00:00,17.1,17.1,11.1,67.64,0,0,,0,0,19.4,17.6,230,1019.6,73.7,,471,1.7,5,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T10:00:00,18.6,18.6,10.2,58.05,0,0,,0,0,27.4,17.3,250,1019.7,64.8,,568,2,6,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T11:00:00,20.8,20.8,11.1,54.1,0,0,,0,0,32.4,15.5,250,1019.3,80.1,49,830,3,8,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T12:00:00,21.5,21.5,10.7,50.18,0,0,,0,0,34.2,17.6,250,1019.4,73.4,,172,0.6,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T13:00:00,21.5,21.5,10.4,49.1,0,0,,0,0,35.6,20.9,250,1019.1,48.5,,478,1.7,5,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T14:00:00,22.1,22.1,10.2,46.7,0,0,,0,0,36.7,23.4,250,1018.7,80.3,,882,3.2,9,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T15:00:00,22.1,22.1,9.6,45,0,0,,0,0,37.1,24.8,260,1018.1,70.6,,327,1.2,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T16:00:00,23.6,23.6,10.4,43.39,0,0,,0,0,40.7,23.7,260,1018.2,74,,828,3,8,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T17:00:00,23.1,23.1,10.1,43.85,0,0,,0,0,40,22.3,300,1018.2,58.2,,708,2.5,7,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T18:00:00,23.1,23.1,9.6,42.5,0,0,,0,0,37.1,26.2,290,1018.1,87.1,,543,2,5,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T19:00:00,22.3,22.3,9,42.65,0,0,,0,0,36.4,25.9,280,1018.1,72.3,46,81,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T20:00:00,20.8,20.8,9.4,48.16,0,0,,0,0,33.8,24.8,310,1018.4,66.1,50,28,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T21:00:00,19.8,19.8,10.9,56.44,0,0,,0,0,29.9,18,310,1018.8,0,,16,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T22:00:00,17.5,17.5,11.2,66.49,0,0,,0,0,24.1,14,300,1019.5,0,,8,0,0,,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-04T23:00:00,15,15,10.4,74.01,0,0,,0,0,17.6,9,300,1020,0,,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T00:00:00,13.5,13.5,10.4,81.47,0,0,,0,0,10.1,4.7,280,1020.1,0,45,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T01:00:00,11.6,11.6,9.9,89.47,0,0,,0,0,9.7,6.5,220,1020.4,33.7,48,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T02:00:00,11.8,11.8,10.1,89.57,0,0,,0,0,9.4,2.9,270,1020.6,0,48,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T03:00:00,11.3,11.3,10.3,93.61,0,0,,0,0,9,4,200,1020.6,0,46,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T04:00:00,11,11,9.8,92.38,0,0,,0,0,9.4,1.8,260,1020.4,0,38,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T05:00:00,10.2,10.2,9.5,95.89,0,0,,0,0,9.4,1.8,200,1020.5,0,23,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T06:00:00,10.5,10.5,9.2,91.14,0,0,,0,0,8.6,1.8,170,1020.7,0,40.9,18,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T07:00:00,12.3,12.3,8.6,78.15,0,0,,0,0,10.4,1.8,170,1021,0.1,38.9,151,0.5,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T08:00:00,14.8,14.8,9.9,72.3,0,0,,0,0,16.2,7.6,230,1021.1,0,46,309,1.1,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T09:00:00,18.1,18.1,10.4,60.67,0,0,,0,0,19.8,17.6,260,1021.4,0,,462,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T10:00:00,18.6,18.6,8.9,53.19,0,0,,0,0,26.6,21.2,280,1021.5,0,,737,2.7,7,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T11:00:00,20,20,6.5,41.51,0,0,,0,0,28.1,16.9,240,1021.5,39.7,49,248,0.9,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T12:00:00,19.6,19.6,7.7,46.14,0,0,,0,0,28.8,23.4,260,1021.6,64.7,39,345,1.2,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T13:00:00,19.4,19.4,8.5,49.5,0,0,,0,0,32,15.8,270,1021.7,70.6,,976,3.5,10,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T14:00:00,20.8,20.8,8.6,45.33,0,0,,0,0,32,21.9,260,1021.4,87.8,,253,0.9,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T15:00:00,21.3,21.3,8.4,43.55,0,0,,0,0,32.4,22.3,280,1021.2,86.4,,100,0.4,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T16:00:00,20.3,20.3,8.6,46.88,0,0,,0,0,32.8,25.2,280,1021.3,86.6,,828,3,8,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T17:00:00,21.1,21.1,9.2,46.73,0,0,,0,0,32,17.6,300,1021.2,76.3,49,149,0.5,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T18:00:00,19.5,19.5,10.8,57.18,0,0,,0,0,33.5,20.5,310,1021.5,69.8,,227,0.8,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T19:00:00,19.3,19.3,9.6,53.37,0,0,,0,0,33.8,25.2,310,1021.6,70.7,,185,0.7,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T20:00:00,18.8,18.8,8.7,51.95,0,0,,0,0,32.4,22.6,300,1021.8,71.9,47,83,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T21:00:00,17.3,17.3,8.9,57.75,0,0,,0,0,26.6,20.8,300,1022.2,13,49,19,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T22:00:00,15.1,15.1,8.9,66.33,0,0,,0,0,23,11.5,290,1022.5,13,,17,0.1,0,,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-05T23:00:00,12.4,12.4,8.2,75.68,0,0,,0,0,18,11.1,270,1022.8,59.3,,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T00:00:00,12.3,12.3,8.9,79.42,0,0,,0,0,15.8,11.8,260,1023.2,15,47,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T01:00:00,11.1,11.1,8.2,82.48,0,0,,0,0,15.1,13.3,270,1023.2,0,50,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T02:00:00,11.6,11.6,8.9,83.21,0.002,100,rain,0,0,15.8,7.9,250,1023.2,43.6,47,,,,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T03:00:00,12,12,9.7,85.39,0,0,,0,0,16.6,8.3,250,1023.3,38.1,45,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T04:00:00,12.6,12.6,10,84.4,0,0,,0,0,16.9,9.7,260,1023.1,44.7,46,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T05:00:00,12.3,12.3,10.2,86.56,0.001,100,rain,0,0,16.9,8.6,230,1023.1,40.6,48.9,,,,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T06:00:00,13,13,10.2,82.87,0,0,,0,0,16.9,13.3,260,1023.3,44.6,6,18,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T07:00:00,13.5,13.5,10.2,80.18,0.004,100,rain,0,0,18.7,12.6,260,1023.2,55.5,40,60,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T08:00:00,14.8,14.8,9.9,72.41,0,0,,0,0,22.7,15.8,260,1023.4,18.8,47,178,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T09:00:00,15.5,15.5,9.7,68.33,0.001,100,rain,0,0,32,19.8,270,1023.5,61.5,5,241,0.9,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-07-06T10:00:00,16,16,8.9,62.69,0.001,100,rain,0,0,35.3,23.3,300,1023.9,87.4,,271,1,3,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
