name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-05-04T10:00:00,9.1,9.1,1.2,57.55,0,0,,0,0,9.4,4.3,320,1019.8,74,30,333,1.2,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T11:00:00,10.6,10.6,3,59.33,0,0,,0,0,11.5,10.4,330,1019.9,79.2,30.1,468,1.7,5,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T12:00:00,11.4,11.4,2.7,55.12,0,0,,0,0,20.2,9,310,1019.6,85.4,30,889,3.2,9,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T13:00:00,12.4,12.4,4.1,57.16,0,0,,0,0,20.2,9.4,280,1019.2,99.5,30.1,362,1.3,4,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T14:00:00,12.7,12.7,4.1,55.72,0,0,,0,0,18,13.6,310,1018.9,95.2,27,772,2.8,8,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T15:00:00,13.4,13.4,4.1,53.49,0,0,,0,0,14.4,12.6,290,1018.6,72.8,25.1,779,2.8,8,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T16:00:00,14.4,14.4,3.6,48.53,0,0,,0,0,13.3,7.2,260,1018.1,67.3,25,745,2.7,7,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T17:00:00,13.7,13.7,3.8,51.32,0,0,,0,0,13.7,6.9,310,1018,79.3,25.1,529,1.9,5,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T18:00:00,14.4,14.4,3.4,47.53,0,0,,0,0,16.2,7.6,270,1017.8,55.3,23.1,352,1.3,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T19:00:00,14.1,14.1,3.8,50.08,0,0,,0,0,17.6,13.3,300,1017.6,42.5,22.1,156,0.6,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T20:00:00,12.6,12.6,3.2,52.55,0,0,,0,0,18.4,14.4,350,1017.7,8.1,25.1,25,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T21:00:00,10.8,10.8,3.4,60.12,0,0,,0,0,18.4,14,340,1018.5,72,25.1,13,0,0,,Partially cloudy,partly-cloudy-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T22:00:00,9.5,7.1,3.1,64.39,0,0,,0,0,18,16.1,360,1019.1,99.5,25.1,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-04T23:00:00,7.9,5.9,2.7,69.36,0,0,,0,0,13.3,11.5,40,1019.7,81.6,25.1,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T00:00:00,6.9,5.5,2.4,72.77,0,0,,0,0,9.4,7.5,19,1019.9,39.9,25.1,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T01:00:00,5.4,5.4,2.6,82.09,0,0,,0,0,6.5,2.5,51,1020.1,59.8,25,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T02:00:00,3,3,1.8,91.94,0,0,,0,0,4,2.2,250,1020.2,17.7,24.9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T03:00:00,1.6,1.6,1,95.8,0,0,,0,0,3.2,4.7,250,1020.3,66.5,24.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T04:00:00,2,2,1.6,97.2,0,0,,0,0,1.8,3.6,190,1020.6,87.7,10,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T05:00:00,1.1,1.1,0.6,96.49,0,0,,0,0,1.1,2.2,220,1020.7,91.4,3,,,,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T06:00:00,1.3,1.3,1,97.9,0,0,,0,0,1.4,1.8,230,1020.8,96.4,1.1,9,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T07:00:00,1.1,1.1,0.3,94.3,0,0,,0,0,1.8,3.6,249,1021.4,76,1.1,86,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T08:00:00,4.9,4.9,2.6,85.62,0,0,,0,0,2.5,2.9,250,1021.9,40.5,15.1,123,0.4,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T09:00:00,9.5,9.5,2.4,61.15,0,0,,0,0,2.9,2.5,9,1022.1,9.6,18.2,202,0.7,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T10:00:00,9.8,9.8,3.1,62.66,0,0,,0,0,5.4,4.3,260,1022.4,6.7,20,288,1,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T11:00:00,10.9,10.9,3.3,59.65,0,0,,0,0,8.6,5.8,230,1022.6,9.3,20,332,1.2,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T12:00:00,12.6,12.6,2.2,49.15,0,0,,0,0,10.8,5,240,1022.9,15.4,25,436,1.6,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T13:00:00,14.4,14.4,1.4,41.5,0,0,,0,0,13.3,8.3,320,1022.7,11.8,25,795,2.9,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T14:00:00,15.6,15.6,2.7,41.96,0,0,,0,0,14,10.1,280,1022.7,48.8,25.1,654,2.4,7,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T15:00:00,16.6,16.6,2,37.37,0,0,,0,0,16.2,9,310,1022.8,95.9,25.1,621,2.2,6,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T16:00:00,17.6,17.6,4.2,40.84,0,0,,0,0,16.2,11.5,290,1022.6,69,25.1,649,2.3,6,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T17:00:00,18,18,4.3,40.32,0,0,,0,0,14.4,13.3,290,1022.5,62.3,25,526,1.9,5,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T18:00:00,17.7,17.7,4.2,40.8,0,0,,0,0,14.4,14.4,290,1022.5,0,40,369,1.3,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T19:00:00,17.4,17.4,3.2,38.76,0,0,,0,0,15.5,14.8,350,1022.7,0,35,137,0.5,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T20:00:00,16.1,16.1,5.3,48.78,0,0,,0,0,14.4,12.6,20,1022.9,0,35,33,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T21:00:00,14.6,14.6,5.5,54.61,0,0,,0,0,8.6,10.8,20,1023.3,0,30.1,11,0,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T22:00:00,13.5,13.5,6.1,60.98,0,0,,0,0,9,11.1,360,1024,0,25.1,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-05T23:00:00,12.2,12.2,6.1,66.43,0,0,,0,0,8.6,9.7,10,1024.5,0,30.1,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T00:00:00,10.7,10.7,6.3,74.3,0,0,,0,0,7.9,5.4,40,1024.7,6.4,27.1,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T01:00:00,8.1,8.1,5.4,82.87,0,0,,0,0,6.1,3.6,19,1024.9,5.6,30,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T02:00:00,7,7,5.6,90.98,0,0,,0,0,5.4,0.7,19,1024.8,46.9,24.9,,,,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T03:00:00,5.6,5.6,5.1,96.54,0,0,,0,0,4.3,4.3,240,1024.8,13,9,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T04:00:00,5.8,5.8,5.5,97.91,0,0,,0,0,3.2,2.9,230,1025.2,0,8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T05:00:00,6,6,5.3,95.27,0,0,,0,0,3.6,0.7,349,1025.1,0,8,,,,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T06:00:00,5.8,5.8,5.3,96.59,0,0,,0,0,3.2,1.1,81,1025,0,3,11,0,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T07:00:00,4.9,4.9,3.9,93.09,0,0,,0,0,2.2,2.2,219,1025.1,0,15,79,0.3,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T08:00:00,9.4,9.4,6.3,81.48,0,0,,0,0,2.5,2.2,170,1025.4,0,15,227,0.8,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T09:00:00,13.2,13.2,6.9,65.67,0,0,,0,0,5.8,7.9,140,1025.3,0,15.1,394,1.4,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-05-06T10:00:00,15.6,15.6,7.7,59.36,0,0,,0,0,9,7.2,160,1025.2,0,20.1,520,1.9,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
